101	كام عدد ساعات العمل القانونية في اليوم؟
102	يعني كام كمية ساعة العمل الرسمية باليوم؟
103	طيب، قد إيه كم ساعات العمل المعتمدة يومياً؟
104	بصراحة، أد ماذا عدد ساعات العمل النظامية كل يوم؟
105	لو سمحت، كام عدد ساعات الوظيفة التشريعية في اليوم؟
106	ممكن أعرف كم عدد ساعات العمل حسب الشرع في اليوم؟
107	الشغلانة المفروض الواحد يشتغلها في اليوم بتاخد كام ساعة حسب القانون؟
108	يعني الشغلانة المفروض الواحد يشتغلها باليوم بتاخد كام ساعة حسب القانون؟
109	طيب، الشركةانة المفروض الواحد يشتغلها في اليوم بتاخد كام ساعة حسب التشريع؟
110	بصراحة، المؤسسةانة المفروض الواحد يشتغلها في اليوم بتاخد كام ساعة حسب القانون؟
111	لو سمحت، المؤسسةانة المفروض الواحد يشتغلها في اليوم بتاخد إيه عدد ساعة حسب التشريع؟
112	ممكن أعرف الشغلانة المفروض الواحد يشتغلها في اليوم بتاخد كم ساعة حسب القانون؟
113	القانون بيقول الواحد يشتغل كام ساعة في اليوم بحد أقصى؟
114	يعني القانون بيقول الواحد يشتغل كام ساعة في اليوم بحد أقصى؟
115	طيب، التشريع بيقول الواحد يشتغل كام ساعة في اليوم بحد أقصى؟
116	بصراحة، القانون بيقول الواحد يشتغل كم ساعة في اليوم بحد أقصى؟
117	لو سمحت، القانون بيقول الواحد يشتغل أي عدد ساعة في اليوم بحد أقصى؟
118	ممكن أعرف القانون بيقول الواحد يشتغل كام ساعة في اليوم بحد أقصى؟
119	يعني لو الواحد اشتغل باليومية، القانون محدد كام ساعة شغل في اليوم الواحد؟
120	يعني لو الواحد اشتغل باليومية، التشريع محدد كم ساعة شغل في اليوم الواحد؟
121	طيب، يعني لو الواحد اشتغل باليومية، القانون محدد كام ساعة شغل كل يوم الواحد؟
122	بصراحة، يعني لو الواحد اشتغل باليومية، الشرع محدد أد ما هو ساعة شغل في اليوم الواحد؟
123	لو سمحت، يعني لو الواحد اشتغل باليومية، النظام محدد كام ساعة شغل في اليوم الواحد؟
124	ممكن أعرف يعني لو الواحد اشتغل باليومية، القانون محدد كام ساعة شغل في اليوم الواحد؟
125	أقل حاجة الواحد لازم يشتغلها في اليوم كام ساعة عشان تبقى قانونية ومفيش مخالفة؟
126	يعني أقل حاجة الواحد لازم يشتغلها كل يوم كام ساعة عشان تبقى قانونية ومفيش مخالفة؟
127	طيب، أقل حاجة الواحد ضروري يشتغلها باليوم كام ساعة عشان تبقى قانونية ومفيش مخالفة؟
128	بصراحة، أقل حاجة الواحد مطلوب يشتغلها كل يوم كام ساعة عشان تبقى قانونية ومفيش مخالفة؟
129	لو سمحت، أقل حاجة الواحد مطلوب يشتغلها يومياً أد إيه ساعة عشان تبقى قانونية ومفيش مخالفة؟
130	ممكن أعرف أقل حاجة الواحد لازم يشتغلها في اليوم كام ساعة عشان تبقى قانونية ومفيش مخالفة؟
131	طبقا للقانون، اليومية بتاعة الشغل تتحدد على أساس كام ساعة عمل؟
132	يعني طبقا للقانون، اليومية بتاعة الشغل تتحدد على أساس كام ساعة عمل؟
133	طيب، طبقا للقانون، اليومية بتاعة الشغل تتحدد على أساس كام ساعة عمل؟
134	بصراحة، طبقا للقانون، اليومية بتاعة الشركة تتحدد على أساس قد إيه ساعة عمل؟
135	لو سمحت، طبقا للقانون، اليومية بتاعة الشغل تتحدد على أساس قد إيه ساعة عمل؟
136	ممكن أعرف طبقا للقانون، اليومية بتاعة الوظيفة تتحدد على أساس إيه كم ساعة عمل؟
137	هل ممكن يطلب مني الشغل أكتر من 8 ساعات في اليوم؟
138	يعني هل ممكن يطلب مني المؤسسة أكتر من 8 ساعات في اليوم؟
139	طيب، هل ممكن يطلب مني الشغل زيادة من 8 ساعات في اليوم؟
140	بصراحة، هل ممكن يطالب مني المؤسسة أكثر من 8 وقت في اليوم؟
141	لو سمحت، هل ممكن يطلب مني الشركة أكتر من 8 ساعات في اليوم؟
142	ممكن أعرف هل ممكن يطلب مني الشغل فوق من 8 ساعات في اليوم؟
